filename,Train,Test,Valid,Total,Percentage
HDPE-50_jpg.rf.868ce8363d582955548cb46ddf379b53.jpg,1,0,0,1,0.01
HDPE-50_jpg.rf.bc6f457d1cf25d15fdad0fc3ff82d62d.jpg,1,0,0,1,0.01
HDPE-510_jpg.rf.cb60a7b21e147233250eb735790affe8.jpg,0,0,1,1,0.01
HDPE-512_jpg.rf.16f57f6fd6f542cb991777e5ccad11d5.jpg,1,0,0,1,0.01
HDPE-513_jpg.rf.df7b8c55f4e0757965fc1307f0f318fc.jpg,0,0,1,1,0.01
HDPE-514_jpg.rf.59a0ca1b4a41697c9e632f516796419d.jpg,0,1,0,1,0.01
HDPE-515_jpg.rf.cf1b3b0c35029a4979aa83e554075817.jpg,0,0,1,1,0.01
HDPE-516_jpg.rf.a16c7f431c2c5cf58f971e667c7ce81c.jpg,1,0,0,1,0.01
HDPE-516_jpg.rf.bf6329be15a522b36090511aad91906a.jpg,0,1,0,1,0.01
HDPE-517_jpg.rf.c45a1f23eb26d7b8a5eefca9e10de82f.jpg,1,0,0,1,0.01
HDPE-518_jpg.rf.427b442209a401231e5de0104ec598b2.jpg,1,0,0,1,0.01
HDPE-519_jpg.rf.33f6da5c7e9a93b23252e9db52e70774.jpg,1,0,0,1,0.01
HDPE-519_jpg.rf.4f3146eba9b6db19ba6a0eb3399b4037.jpg,1,0,0,1,0.01
HDPE-51_jpg.rf.dbb15ab1911ac7a0832e87e187c0c16e.jpg,1,0,0,1,0.01
HDPE-51_jpg.rf.e9a60240959448bdc7a1e4ea18c2f8d9.jpg,1,0,0,1,0.01
HDPE-520_jpg.rf.a083acfa9b6bf2ddaad22ee893e1fcea.jpg,0,1,0,1,0.01
HDPE-521_jpg.rf.a6a28dc909a917b7136993f1c45adb8a.jpg,1,0,0,1,0.01
HDPE-522_jpg.rf.39d0db6089dc3802ecdded8ad7afc727.jpg,0,0,1,1,0.01
HDPE-523_jpg.rf.592eeabc13f4323ec8d5e25273c6b5a2.jpg,0,0,1,1,0.01
HDPE-524_jpg.rf.71fe80e236658f6a1d6e14e1746ceb80.jpg,1,0,0,1,0.01
HDPE-525_jpg.rf.d0035371c3d32b01e36010ec9a1070d2.jpg,0,0,1,1,0.01
HDPE-526_jpg.rf.acc12a7addd0accd3b28d849010721c5.jpg,1,0,0,1,0.01
HDPE-528_jpg.rf.dce2b0b18f9e690cbcea9dce795ae4aa.jpg,1,0,0,1,0.01
HDPE-529_jpg.rf.868e03c9584eaa13abab800115836d8e.jpg,1,0,0,1,0.01
HDPE-52_jpg.rf.5ee9832224213b80efb7db625434bd60.jpg,1,0,0,1,0.01
HDPE-52_jpg.rf.d036fa4a6bf3ca3b6e0a39dc7b461ba2.jpg,0,0,1,1,0.01
HDPE-530_jpg.rf.0f403c3bc549785bbac1735a34bacb88.jpg,1,0,0,1,0.01
HDPE-531_jpg.rf.29466b73fcabff1186dd7d6cd0596ebf.jpg,0,0,1,1,0.01
HDPE-532_jpg.rf.3ff8fbf79da0669c0988dd12f733b40a.jpg,1,0,0,1,0.01
HDPE-533_jpg.rf.785f7cbdd2ca1a03ac8eddc9694d4bd8.jpg,0,0,1,1,0.01
HDPE-533_jpg.rf.eb4f5fdc254ccbc8b6bd3657a72af613.jpg,0,1,0,1,0.01
HDPE-534_jpg.rf.41569fc12cee00b27acf0573da9687fb.jpg,0,1,0,1,0.01
HDPE-534_jpg.rf.82cd4068c40f1d8eb8363ff9055f8992.jpg,1,0,0,1,0.01
HDPE-535_jpg.rf.cac52e6e1e9bb1121d8fd4cd68c05bd0.jpg,0,0,1,1,0.01
HDPE-536_jpg.rf.a95d57e16ee226d48e4fd999b4f60ab8.jpg,0,0,1,1,0.01
HDPE-537_jpg.rf.3e10b4a518f6d652a2a3cdf2ecc3cd5d.jpg,1,0,0,1,0.01
HDPE-538_jpg.rf.320c39aad88e2c4868969c8e1559e361.jpg,1,0,0,1,0.01
HDPE-538_jpg.rf.c16b3b3c9c981a4d0efd21a5fc2d7980.jpg,1,0,0,1,0.01
HDPE-539_jpg.rf.4d54e93087c3b962d25287253ae2b414.jpg,1,0,0,1,0.01
HDPE-539_jpg.rf.79d1bf15ace3622107d1f927bb019e0d.jpg,1,0,0,1,0.01
HDPE-53_jpg.rf.018e112a3e142dc6f4128630f4592aa1.jpg,1,0,0,1,0.01
HDPE-53_jpg.rf.01c3c67dd2cebb63c8cd73b8bb3a6d14.jpg,1,0,0,1,0.01
HDPE-53_jpg.rf.a810b78f820cb296a98c7c1f79702230.jpg,1,0,0,1,0.01
HDPE-540_jpg.rf.96fb1fcb0c871ea553904f46ee20babe.jpg,1,0,0,1,0.01
HDPE-541_jpg.rf.f06727510dd539c628121be0b1cce260.jpg,1,0,0,1,0.01
HDPE-542_jpg.rf.4ba31e6804efd43517f03a2623bd5907.jpg,1,0,0,1,0.01
HDPE-543_jpg.rf.d7c5d6c0935b4a872a3944193181731a.jpg,1,0,0,1,0.01
HDPE-544_jpg.rf.b7fff484818440219cf6b38242195f08.jpg,0,0,1,1,0.01
HDPE-545_jpg.rf.da285d38867085745e60a5a9f7785db1.jpg,0,1,0,1,0.01
HDPE-546_jpg.rf.87fd13ec5584655ccf16bc6e75e06a33.jpg,1,0,0,1,0.01
HDPE-547_jpg.rf.6741acbe602353f87e8fa7f88cf09484.jpg,1,0,0,1,0.01
HDPE-548_jpg.rf.71a80425c660e08776e4a434b5f9f8d5.jpg,1,0,0,1,0.01
HDPE-549_jpg.rf.91a3d7557243c781af59f721dceda1e7.jpg,1,0,0,1,0.01
HDPE-54_jpg.rf.e468ec90aafd749d648fb661ac46c8e3.jpg,1,0,0,1,0.01
HDPE-54_jpg.rf.fcccae1384a9f3d3f20a8bd0162b0705.jpg,0,0,1,1,0.01
HDPE-550_jpg.rf.656a248803322a726f23c80b76e993c6.jpg,1,0,0,1,0.01
HDPE-551_jpg.rf.47bc5e07d1bdcdc7f82f5e86b7698233.jpg,1,0,0,1,0.01
HDPE-552_jpg.rf.f71b45c95f524e3a56cbebca253205bb.jpg,1,0,0,1,0.01
HDPE-554_jpg.rf.6adf6bb5b75f6ffccfbbc73dec11c2bd.jpg,1,0,0,1,0.01
HDPE-555_jpg.rf.ae786e83948217da661315b4f8a9f6b7.jpg,1,0,0,1,0.01
HDPE-556_jpg.rf.0d87f4db354772d7696ee3133473166b.jpg,1,0,0,1,0.01
HDPE-557_jpg.rf.60ad412ce600c62d24abe6140134d07b.jpg,1,0,0,1,0.01
HDPE-558_jpg.rf.7d1dd5712e00e4655c039e7b622f4a95.jpg,1,0,0,1,0.01
HDPE-559_jpg.rf.da9c8232fb828ba769f22739f2668684.jpg,1,0,0,1,0.01
HDPE-55_jpg.rf.506b5f2872ca7a90512e4daac312a479.jpg,0,0,1,1,0.01
HDPE-55_jpg.rf.a9505d3be8b040147da7ef75d39b8bdd.jpg,0,1,0,1,0.01
HDPE-55_jpg.rf.b0d2838e21435a135403e9240360806e.jpg,1,0,0,1,0.01
HDPE-560_jpg.rf.afacd0694234935ed4d213e1094ffce3.jpg,1,0,0,1,0.01
HDPE-560_jpg.rf.c069537304c7117990867c5f1ad411af.jpg,1,0,0,1,0.01
HDPE-561_jpg.rf.55fd9e1b758e7d43dc89c8ca0f5a3a71.jpg,0,1,0,1,0.01
HDPE-562_jpg.rf.0b4f3250989caf42d2a0dc257da03965.jpg,1,0,0,1,0.01
HDPE-563_jpg.rf.aefeb604d0645b32ccfc510e1115984b.jpg,1,0,0,1,0.01
HDPE-564_jpg.rf.1af32d937941a5b943df38745de1a4b4.jpg,1,0,0,1,0.01
HDPE-565_jpg.rf.5c3407f85bda4af6aaa9084166a72706.jpg,0,0,1,1,0.01
HDPE-566_jpg.rf.4a1cab54b95f9ebc7725b295f9a323de.jpg,1,0,0,1,0.01
HDPE-566_jpg.rf.8417ae1f596557fa1d85c8fa554593ca.jpg,1,0,0,1,0.01
HDPE-567_jpg.rf.dd988c17e426ad658fac011929a475a5.jpg,1,0,0,1,0.01
HDPE-569_jpg.rf.13fe2083b4335fa3a45b513d766d0f11.jpg,1,0,0,1,0.01
HDPE-56_jpg.rf.b434dc0b98dfea16782f885343279e11.jpg,1,0,0,1,0.01
HDPE-56_jpg.rf.bc9f110f47d93ea25282d5f8343b8f0a.jpg,1,0,0,1,0.01
HDPE-570_jpg.rf.12955d9fcce7fd398dba5cd524e0a280.jpg,0,0,1,1,0.01
HDPE-571_jpg.rf.4ff2f8f577513040fd9fe274612e3e9f.jpg,1,0,0,1,0.01
HDPE-572_jpg.rf.505224f841c3fb5c43ec4e0fc8f95ad9.jpg,1,0,0,1,0.01
HDPE-574_jpg.rf.537ab33b6c77bbcaee298a8e05975b23.jpg,1,0,0,1,0.01
HDPE-574_jpg.rf.803f685b53a49b6abbb8dc76841bb209.jpg,1,0,0,1,0.01
HDPE-575_jpg.rf.4a0304fc8ff560b8a99d6790c4853641.jpg,1,0,0,1,0.01
HDPE-577_jpg.rf.8e1104bc5d120af040529ba30250e713.jpg,0,1,0,1,0.01
HDPE-578_jpg.rf.a2c62defd2a855e33a728492f7efb29a.jpg,1,0,0,1,0.01
HDPE-579_jpg.rf.638a70eb1fce867677fafec81654189a.jpg,0,0,1,1,0.01
HDPE-57_jpg.rf.865e39afcfa85b249c59e5b44f1527f3.jpg,1,0,0,1,0.01
HDPE-57_jpg.rf.9a876685f62f91234474fdc9922c9f97.jpg,1,0,0,1,0.01
HDPE-57_jpg.rf.9d6360ab8cb51284591116de6d50035b.jpg,1,0,0,1,0.01
HDPE-580_jpg.rf.d45c7b84bc70d553ef0914456de7a824.jpg,1,0,0,1,0.01
HDPE-581_jpg.rf.38d17cc2b69e941091a78497a3c3b0ef.jpg,0,0,1,1,0.01
HDPE-582_jpg.rf.828768db4d89b82840c4838e1bfff3e8.jpg,0,0,1,1,0.01
HDPE-583_jpg.rf.a793b3a80c7d7f840464418abe27f05d.jpg,0,0,1,1,0.01
HDPE-584_jpg.rf.65f0fb4f1bdfb810da4666a5001f62fd.jpg,1,0,0,1,0.01
HDPE-584_jpg.rf.a8cf0f4245d7dd6c586a44d49ad9d1eb.jpg,1,0,0,1,0.01
HDPE-585_jpg.rf.c599e471abf552095f922ddcfb4c4231.jpg,1,0,0,1,0.01
HDPE-586_jpg.rf.6056966f9b59b45a567c01f293c3665a.jpg,1,0,0,1,0.01
HDPE-587_jpg.rf.b95d4b8ba61a137c1633f4242a425da8.jpg,1,0,0,1,0.01
HDPE-587_jpg.rf.f3872ee85e3ecd06f0d3d479416b320e.jpg,1,0,0,1,0.01
HDPE-588_jpg.rf.15f89d6788e34354c9ac54f25d41c53d.jpg,0,0,1,1,0.01
HDPE-588_jpg.rf.1bc7e70e1f4cfdda7742ff4aae46379c.jpg,0,0,1,1,0.01
HDPE-589_jpg.rf.4417ae61a10b39e9d9ab9629cd7ca7f7.jpg,1,0,0,1,0.01
HDPE-589_jpg.rf.f8746862160c396cf3d88df5b46197cc.jpg,0,0,1,1,0.01
HDPE-58_jpg.rf.0d067238e58e9499157bbfee473d15e8.jpg,1,0,0,1,0.01
HDPE-590_jpg.rf.bba67691559838bbd6879c0df05f3c90.jpg,1,0,0,1,0.01
HDPE-591_jpg.rf.89edfabaea807341e7fa3ea37fa55a15.jpg,1,0,0,1,0.01
HDPE-591_jpg.rf.f67406ac81271aa4e9907d1f89a2546b.jpg,1,0,0,1,0.01
HDPE-592_jpg.rf.b87d239abd9d70b6a2a210f5f1f61086.jpg,1,0,0,1,0.01
HDPE-593_jpg.rf.b5ec2edee22b18c4086fa35632fa9d29.jpg,0,0,1,1,0.01
HDPE-594_jpg.rf.3ed4e84b2433b2e05ada25de9837d450.jpg,1,0,0,1,0.01
HDPE-594_jpg.rf.b99eda20f6687b9daaefbdd55512d4a8.jpg,0,0,1,1,0.01
HDPE-595_jpg.rf.6d8cce99417a9d82f3d9c3e3e04f06f2.jpg,1,0,0,1,0.01
HDPE-596_jpg.rf.ad67440f2233f5530ecae960b81b039c.jpg,1,0,0,1,0.01
HDPE-597_jpg.rf.26ceb5a6267d806e52998710573c0e22.jpg,1,0,0,1,0.01
HDPE-597_jpg.rf.fcee47157df6968d1da37eb061a5b27a.jpg,0,0,1,1,0.01
HDPE-598_jpg.rf.a13b1d554cfadbe7ce2b1115f36f9ae9.jpg,1,0,0,1,0.01
HDPE-599_jpg.rf.ba49eccd41d155faea9c0674650f271f.jpg,0,0,1,1,0.01
HDPE-59_jpg.rf.0480e9b6544aabff3974b273038a63e7.jpg,1,0,0,1,0.01
HDPE-59_jpg.rf.7669dc12f96d5c41b47e27cf109b8883.jpg,1,0,0,1,0.01
HDPE-5_jpg.rf.2386820a6b30c4773e48815d2411e798.jpg,1,0,0,1,0.01
HDPE-5_jpg.rf.660920b148c2686c0e7af237c5bd001d.jpg,1,0,0,1,0.01
HDPE-5_jpg.rf.ce54c9d262d9db40d0dbf216ea430aab.jpg,1,0,0,1,0.01
HDPE-600_jpg.rf.c966f9b2ae7a076457377856a4941f0f.jpg,1,0,0,1,0.01
HDPE-600_jpg.rf.f726be48aff06ec509f94616e326dbfb.jpg,1,0,0,1,0.01
HDPE-601_jpg.rf.087ac3006c1671d0bff37d3afccb82e8.jpg,0,0,1,1,0.01
HDPE-601_jpg.rf.e7c1575935fdc9ee108159d9b6f6c344.jpg,0,0,1,1,0.01
HDPE-602_jpg.rf.21a1674085e99dcbfa4457ac1ea3276c.jpg,1,0,0,1,0.01
HDPE-602_jpg.rf.caf8b7d6fe59ee04e1eb85994a1113ef.jpg,1,0,0,1,0.01
HDPE-603_jpg.rf.907050da421d901cf9609f424f3d651c.jpg,1,0,0,1,0.01
HDPE-604_jpg.rf.16ef6fe2ac5e7e2ddd7f7b15784db73d.jpg,0,0,1,1,0.01
HDPE-605_jpg.rf.407fcc3eab8c30c59f909daf9b787aa9.jpg,0,1,0,1,0.01
HDPE-605_jpg.rf.bf3a96e882228075c22c9baab7fc07b6.jpg,0,1,0,1,0.01
HDPE-606_jpg.rf.08eb37bcbc6a2624612331fbef5aec51.jpg,1,0,0,1,0.01
HDPE-607_jpg.rf.2e61914ce55a84e2dec3373c78dee02c.jpg,0,0,1,1,0.01
HDPE-607_jpg.rf.4dd47e717ca17fabd105cd94ed73b608.jpg,1,0,0,1,0.01
HDPE-608_jpg.rf.f0850c05fd6f0e19b1f85271ebdfc91d.jpg,1,0,0,1,0.01
HDPE-609_jpg.rf.49389a1d2e45dd0a8c63560ca8561617.jpg,0,0,1,1,0.01
HDPE-60_jpg.rf.6f1365d26fd105a530bc753a4b89159f.jpg,0,1,0,1,0.01
HDPE-60_jpg.rf.e6a0ac10c53dac9adb0958ebfb795cda.jpg,1,0,0,1,0.01
HDPE-610_jpg.rf.67989f75c5701eaabdb20848a2fdb654.jpg,0,0,1,1,0.01
HDPE-611_jpg.rf.01a3f6ed1eddbe16a11836800cd298ff.jpg,1,0,0,1,0.01
HDPE-612_jpg.rf.630def28a6106614f4557ddf8431d9a2.jpg,1,0,0,1,0.01
HDPE-613_jpg.rf.6e62aa9a01f9ade2939a6429bdd26d52.jpg,1,0,0,1,0.01
HDPE-614_jpg.rf.97bacfe6336937c161624a34a001802c.jpg,0,1,0,1,0.01
HDPE-615_jpg.rf.ea4474dbe25074bb715b609f6c0678fe.jpg,0,0,1,1,0.01
HDPE-616_jpg.rf.538633951b03df60e78f4538d1369ca0.jpg,1,0,0,1,0.01
HDPE-616_jpg.rf.947e9da5b7ff6bfb525f811ae5185799.jpg,1,0,0,1,0.01
HDPE-617_jpg.rf.5c32a3815f0bb5c6906df9ab5a39853b.jpg,1,0,0,1,0.01
HDPE-617_jpg.rf.cf6a095d79155413e7899cff5ebe7586.jpg,1,0,0,1,0.01
HDPE-618_jpg.rf.ce9d8a9da15f8b039fcfa9f676862c2f.jpg,1,0,0,1,0.01
HDPE-619_jpg.rf.c97f338a453f0b9a95e8895cdced715c.jpg,0,1,0,1,0.01
HDPE-61_jpg.rf.142449de435f3d65539bbd10caff44c3.jpg,1,0,0,1,0.01
HDPE-61_jpg.rf.671fb861a3fcf87723569af688ea84f5.jpg,1,0,0,1,0.01
HDPE-61_jpg.rf.fb52927dc1bad4d1bb59403581abafdc.jpg,1,0,0,1,0.01
HDPE-620_jpg.rf.0a63f1b1f477fa3f740780f9f82177da.jpg,1,0,0,1,0.01
HDPE-620_jpg.rf.cab361907732f9fdcf9ecbe48e735144.jpg,1,0,0,1,0.01
HDPE-621_jpg.rf.bbd6d3e0543cbf0881162ae111e24fd5.jpg,1,0,0,1,0.01
HDPE-623_jpg.rf.9ba3a30a9a6fd8e4e5e79290653df988.jpg,1,0,0,1,0.01
HDPE-623_jpg.rf.f5bd3acf3c21c8dc7e4357d7f386fb1e.jpg,1,0,0,1,0.01
HDPE-624_jpg.rf.9ae01977b89178f7d1ab840b1aa73d54.jpg,1,0,0,1,0.01
HDPE-625_jpg.rf.9638b8a6cdac7560a26583e8634d72c6.jpg,0,1,0,1,0.01
HDPE-626_jpg.rf.c36743fe6bcb3918fe1d844cd5a2c083.jpg,1,0,0,1,0.01
HDPE-627_jpg.rf.e6b97946243a643a278d0cac86e61baf.jpg,0,1,0,1,0.01
HDPE-628_jpg.rf.af63b264541bfd60fcea06b5ce3e7792.jpg,1,0,0,1,0.01
HDPE-629_jpg.rf.f8a8f665e5a3456e8495b6962cc79f9a.jpg,1,0,0,1,0.01
HDPE-62_jpg.rf.4e6cafb69949980d2833bb3d4c8c67e1.jpg,1,0,0,1,0.01
HDPE-62_jpg.rf.8930c772eaa817d9c121ecbaec8aa732.jpg,0,0,1,1,0.01
HDPE-62_jpg.rf.8cb64e089b4fe72968e95b8bb0045ba2.jpg,1,0,0,1,0.01
HDPE-630_jpg.rf.db76b130cf5b55d0e345a09c07ab97a0.jpg,1,0,0,1,0.01
HDPE-631_jpg.rf.f4476bf1d4a4d8f8ea9df75a8d6c6a19.jpg,1,0,0,1,0.01
HDPE-632_jpg.rf.85fba458c6bcc1760ced3fd05df9b0e0.jpg,0,1,0,1,0.01
HDPE-632_jpg.rf.d71c763132fbeb7454cc433417b32fd7.jpg,0,0,1,1,0.01
HDPE-633_jpg.rf.2d7ef7e17942b9a72e79bf1ba5c06839.jpg,1,0,0,1,0.01
HDPE-633_jpg.rf.ca0f2826eca90f2eba25f6b4a9a31bba.jpg,1,0,0,1,0.01
HDPE-634_jpg.rf.29b3aae442fe95c0bca67b94fc02d8ac.jpg,0,1,0,1,0.01
HDPE-634_jpg.rf.6b6ee5ff5bb4e131957c7244cf43c7e0.jpg,1,0,0,1,0.01
HDPE-635_jpg.rf.9f0385c6334f729cd63505e8cfeda149.jpg,1,0,0,1,0.01
HDPE-635_jpg.rf.b218f2f5d3716d479dfa9a149d07ef70.jpg,0,1,0,1,0.01
HDPE-636_jpg.rf.03bd2605cce18b4bb78752399083fad7.jpg,1,0,0,1,0.01
HDPE-637_jpg.rf.8b790fcca7e366f9d5aacc70fba6568b.jpg,0,1,0,1,0.01
HDPE-638_jpg.rf.61e3c7f8eb764e3d20e217f2f7652ee3.jpg,0,1,0,1,0.01
HDPE-639_jpg.rf.eb6721a427e491abb371ed8af9544bd7.jpg,1,0,0,1,0.01
HDPE-63_jpg.rf.5eb8158e6fd9a989f632878605cc1bd6.jpg,0,0,1,1,0.01
HDPE-63_jpg.rf.9bc8fddca0ec506e06cc6b82cf74b76a.jpg,1,0,0,1,0.01
HDPE-640_jpg.rf.7d0658598127ac71232c1c06a74fdf59.jpg,1,0,0,1,0.01
HDPE-641_jpg.rf.17d32d5093db125e00828fd02e6646f8.jpg,1,0,0,1,0.01
HDPE-642_jpg.rf.a50ea3a68ae962d7b89955979bda14cc.jpg,1,0,0,1,0.01
HDPE-643_jpg.rf.a32f1afaa05c9c9a64f8102d13cc070c.jpg,1,0,0,1,0.01
HDPE-644_jpg.rf.ad37c8ef810b3b8faf67bb86c8b38626.jpg,1,0,0,1,0.01
HDPE-645_jpg.rf.49ac472ad2ad8c67113d8bec59f1d65c.jpg,0,0,1,1,0.01
HDPE-646_jpg.rf.586a6c439890f9e47e05b10a10d1da8b.jpg,1,0,0,1,0.01
HDPE-647_jpg.rf.99fbdef74171186f68591b7de91461be.jpg,1,0,0,1,0.01
HDPE-648_jpg.rf.7fa742ba030dba26239b0379bf57535a.jpg,1,0,0,1,0.01
HDPE-649_jpg.rf.cb37212fd40d904343ec26a49cf68d04.jpg,1,0,0,1,0.01
HDPE-64_jpg.rf.37b29200c581dc676c4c9ccad141dd61.jpg,0,0,1,1,0.01
HDPE-64_jpg.rf.b60265205c39921e258dce0b21f17c18.jpg,1,0,0,1,0.01
HDPE-64_jpg.rf.bdd91d011f4862d856259d7a0cb6dbcc.jpg,1,0,0,1,0.01
HDPE-650_jpg.rf.c4673be88e9e4ef082f6f76c9f957d05.jpg,1,0,0,1,0.01
HDPE-651_jpg.rf.97b2adce5f6bc54fd873741da309ee8d.jpg,1,0,0,1,0.01
HDPE-653_jpg.rf.942f98ca8936a8f658ce950037149f33.jpg,0,0,1,1,0.01
HDPE-654_jpg.rf.14383aebf8826adad8599a289df27b34.jpg,0,0,1,1,0.01
HDPE-655_jpg.rf.d46482db45a4fa7a90f3f20d61f9984f.jpg,1,0,0,1,0.01
HDPE-657_jpg.rf.0b1da54fc2e16c8482ae003de0cac6ef.jpg,1,0,0,1,0.01
HDPE-658_jpg.rf.a06c7b560c0ef49ec943d56eee78af6e.jpg,1,0,0,1,0.01
HDPE-659_jpg.rf.c6f8e0fa057f689ea93deb4870385c92.jpg,1,0,0,1,0.01
HDPE-65_jpg.rf.a5b3de8276409eceb384439373d7f7e7.jpg,1,0,0,1,0.01
HDPE-65_jpg.rf.fd2121804b96d76cf9eaab3efeffc7a5.jpg,0,0,1,1,0.01
HDPE-660_jpg.rf.50688998810edd4f5eabe622817bc67b.jpg,1,0,0,1,0.01
HDPE-661_jpg.rf.f8371aa5ae1fd961cb64b949392444de.jpg,0,0,1,1,0.01
HDPE-662_jpg.rf.73455179c2eb72ef4a9da3edb0b54886.jpg,1,0,0,1,0.01
HDPE-663_jpg.rf.c0e7dfe17ea82ed795ef2d0e748ab835.jpg,1,0,0,1,0.01
HDPE-664_jpg.rf.b32a1b1394423266677005b353313d6a.jpg,1,0,0,1,0.01
HDPE-665_jpg.rf.35ed4801c9793b0e67950e91d290d721.jpg,1,0,0,1,0.01
HDPE-666_jpg.rf.c490cf6789a4dcf74d4d2a24e8468fc2.jpg,1,0,0,1,0.01
HDPE-667_jpg.rf.7d7b2684a546d237ba6d91a31bbb992f.jpg,1,0,0,1,0.01
HDPE-668_jpg.rf.bad326bb911ab1066cd86645bf959879.jpg,0,1,0,1,0.01
HDPE-669_jpg.rf.2ff12162a671ca64afd48012b57fa9d1.jpg,1,0,0,1,0.01
HDPE-66_jpg.rf.14209ff579e27379faa77dfa928f33ab.jpg,1,0,0,1,0.01
HDPE-66_jpg.rf.677dbc317767b77df467fb826e01de23.jpg,1,0,0,1,0.01
HDPE-66_jpg.rf.685fd8e493c590c13848f2d886d21183.jpg,1,0,0,1,0.01
HDPE-670_jpg.rf.78f0786d7948f8e5bbdc78bd7a779b17.jpg,0,0,1,1,0.01
HDPE-671_jpg.rf.a4152fc025a042b19651a4fe8c361fb7.jpg,0,1,0,1,0.01
HDPE-672_jpg.rf.fc9ac1166d6222cd5b0857bfd8e74ae3.jpg,1,0,0,1,0.01
HDPE-673_jpg.rf.0be548afce840e271b440cd5c42b48d4.jpg,1,0,0,1,0.01
HDPE-674_jpg.rf.f756fad8b155c691840436d9e20454e0.jpg,1,0,0,1,0.01
HDPE-675_jpg.rf.16f1a1e4853571533ef9d7b3ba957552.jpg,0,1,0,1,0.01
HDPE-676_jpg.rf.853fedbf6681e3f9be15bdd6ee7679ab.jpg,1,0,0,1,0.01
HDPE-677_jpg.rf.0f70987478dc649c4fd806b78a2bd439.jpg,1,0,0,1,0.01
HDPE-678_jpg.rf.b8528eb1b6f5ff89228048abab8d98a9.jpg,1,0,0,1,0.01
HDPE-679_jpg.rf.0908da700c2b1444bfda5eabf97577b9.jpg,1,0,0,1,0.01
HDPE-67_jpg.rf.3cc68c44bbd0d4bdd85ccc9b0d0019e4.jpg,1,0,0,1,0.01
HDPE-67_jpg.rf.dc348011399ed4370ff61f7e0497cb8a.jpg,1,0,0,1,0.01
HDPE-680_jpg.rf.4ab89ebd3ba3ce431f990ea4d6eb4894.jpg,1,0,0,1,0.01
HDPE-681_jpg.rf.df5e525a1994f18574b84cbb9be7d6fb.jpg,1,0,0,1,0.01
HDPE-682_jpg.rf.d7affc0d833fff5e90aef71326e9c4f7.jpg,1,0,0,1,0.01
HDPE-683_jpg.rf.adf4cb02de9abd3a68bd48092e0194dc.jpg,1,0,0,1,0.01
HDPE-684_jpg.rf.baf26b3b60a6f24fc9ff16d1e940e60d.jpg,1,0,0,1,0.01
HDPE-685_jpg.rf.52a1c768a74a141f0ccab1f5fcde5f2a.jpg,1,0,0,1,0.01
HDPE-686_jpg.rf.a18bc538955d839103ddcd376fda5b56.jpg,1,0,0,1,0.01
HDPE-687_jpg.rf.4bdb36da82c10f15bb38935359cc4f5d.jpg,0,1,0,1,0.01
HDPE-688_jpg.rf.cb144c828aed087236c8eddc0bafd3d0.jpg,1,0,0,1,0.01
HDPE-689_jpg.rf.dccaabb800819ffbbe16584c478d12fe.jpg,1,0,0,1,0.01
HDPE-68_jpg.rf.35f180eb4cfabe669db357c8c56a9532.jpg,1,0,0,1,0.01
HDPE-68_jpg.rf.77cf54269e75c1cfee63fd306c14f52f.jpg,0,0,1,1,0.01
HDPE-690_jpg.rf.185bcf93bb99c1f601e03bf9128fcb4c.jpg,1,0,0,1,0.01
HDPE-691_jpg.rf.dc77f1c1ea0a0a795eab58c75dd159fc.jpg,1,0,0,1,0.01
HDPE-692_jpg.rf.51caf989887c9a1bc18db1d06c4b7f23.jpg,1,0,0,1,0.01
HDPE-693_jpg.rf.5ee4e691b79636c493fcff94d62f5867.jpg,1,0,0,1,0.01
HDPE-694_jpg.rf.423b3bc595ac3678443109ab6387b461.jpg,1,0,0,1,0.01
HDPE-695_jpg.rf.a17c90c7604c64bf467f09031663de65.jpg,1,0,0,1,0.01
HDPE-697_jpg.rf.339596e05036c495dfccaa4f24de6e5a.jpg,1,0,0,1,0.01
HDPE-698_jpg.rf.234ad4ec6dab9b0e4c4d88e1aae3c94d.jpg,1,0,0,1,0.01
HDPE-699_jpg.rf.af5ad634f9eb5b48e3d764e65348e20c.jpg,1,0,0,1,0.01
HDPE-69_jpg.rf.266b99b2b0650479a84c6160f79a65f2.jpg,0,0,1,1,0.01
HDPE-69_jpg.rf.5e9938158f317e3e6cd74b739702a6a0.jpg,0,1,0,1,0.01
HDPE-69_jpg.rf.dcb8ad090f2d114956df5508f08fbb0a.jpg,1,0,0,1,0.01
HDPE-6_jpg.rf.70b033278eac5ba7e8eb9ba70852d543.jpg,1,0,0,1,0.01
HDPE-6_jpg.rf.f5b851fbce11b435f8eb2a65bb335236.jpg,0,0,1,1,0.01
HDPE-700_jpg.rf.36220706e080bbf0372a60565da1db71.jpg,1,0,0,1,0.01
HDPE-701_jpg.rf.2c128ecf708735e8f8bb1882eaa403ce.jpg,1,0,0,1,0.01
HDPE-703_jpg.rf.64eb2dec8d6883056455e91cd7a0443d.jpg,0,0,1,1,0.01
HDPE-704_jpg.rf.da9d77a9bb58b748f159348a8a4d96d5.jpg,0,0,1,1,0.01
HDPE-705_jpg.rf.1a36234b1f7eff194e29a9781a77950b.jpg,0,0,1,1,0.01
HDPE-706_jpg.rf.6ab6f5fe2f7e4c2b6713aaf8dae27645.jpg,1,0,0,1,0.01
HDPE-708_jpg.rf.13d410ed0814128bcca1fb7232ba6527.jpg,1,0,0,1,0.01
